Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
00,desktop,23,Northbrook,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,23,New Orleans,10,1,0.00%,11.00,00:01:49,0,$0.00
00,desktop,23,Malden,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,23,Kearny,10,1,0.00%,32.00,00:14:26,0,$0.00
00,desktop,23,Reno,10,1,0.00%,5.00,00:08:33,0,$0.00
00,desktop,23,New York,10,1,0.00%,11.00,00:04:51,0,$0.00
00,desktop,23,Hazleton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,23,Dallas,10,1,0.00%,3.00,00:00:46,0,$0.00
00,desktop,23,Frisco,10,1,0.00%,25.00,00:11:26,1,$41.97
00,desktop,23,Gig Harbor,10,1,0.00%,8.00,00:15:09,0,$0.00
00,desktop,23,Superior,10,1,0.00%,6.00,00:01:56,0,$0.00
00,desktop,23,Sharjah,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,23,Bailey's Crossroads,10,1,0.00%,2.00,00:08:43,0,$0.00
00,desktop,23,Fearrington,10,1,0.00%,4.00,00:01:05,0,$0.00
00,desktop,23,Oak Grove,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,23,West Haven-Sylvan,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Grafton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Mississauga,10,1,0.00%,10.00,00:03:58,0,$0.00
00,desktop,24,Toronto,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Stuttgart,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Cairo,10,1,0.00%,9.00,00:04:47,0,$0.00
00,desktop,24,Accrington,10,1,0.00%,2.00,00:01:31,0,$0.00
00,desktop,24,Malacca,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Kuala Lumpur,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Kathmandu,10,1,0.00%,0.00,00:00:00,0,$0.00
00,desktop,24,Peshawar,10,1,0.00%,7.00,00:19:55,0,$0.00
00,desktop,24,Anchorage,10,1,0.00%,6.00,00:02:21,0,$0.00
00,desktop,24,Antioch,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Fremont,10,1,0.00%,7.00,00:02:09,0,$0.00
00,desktop,24,Golden,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Atlanta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Coffeyville,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Arlington,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Michigan Center,10,1,0.00%,2.00,00:00:18,0,$0.00
00,desktop,24,St. Louis,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Chattanooga,10,1,0.00%,9.00,00:01:15,0,$0.00
00,desktop,24,Dallas,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Bellingham,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,24,Madison,10,1,0.00%,2.00,00:02:43,0,$0.00
00,desktop,24,Colwood,10,1,0.00%,9.00,00:20:31,0,$0.00
00,desktop,24,Riga,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Edmonton,10,1,0.00%,4.00,00:04:19,0,$0.00
00,desktop,25,Armstrong,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Cordova Bay,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Mission,10,1,0.00%,11.00,00:01:47,0,$0.00
00,desktop,25,North Bay,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Prague,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Erlangen,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Leipzig,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,London,10,1,0.00%,3.00,00:00:21,0,$0.00
00,desktop,25,Preston,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Rotterdam,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Wellington,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Davao City,10,1,0.00%,16.00,00:08:21,0,$0.00
00,desktop,25,Voronezh,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Singapore,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Fairfield,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Folsom,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Lancaster,10,1,0.00%,9.00,00:04:07,0,$0.00
00,desktop,25,Los Angeles,10,1,0.00%,4.00,00:02:23,0,$0.00
00,desktop,25,Manteca,10,1,0.00%,8.00,00:04:18,0,$0.00
00,desktop,25,Pine Grove,10,1,0.00%,6.00,00:00:51,0,$0.00
00,desktop,25,Sacramento,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,San Diego,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Fort Lauderdale,10,1,0.00%,3.00,00:00:16,0,$0.00
00,desktop,25,Saint Cloud,10,1,0.00%,5.00,00:05:55,0,$0.00
00,desktop,25,Coeur d'Alene,10,1,0.00%,19.00,00:16:12,0,$0.00
00,desktop,25,Cicero,10,1,0.00%,5.00,00:03:52,0,$0.00
00,desktop,25,La Grange,10,1,0.00%,10.00,00:04:01,0,$0.00
00,desktop,25,St. Charles,10,1,0.00%,10.00,00:02:35,0,$0.00
00,desktop,25,Boston,10,1,0.00%,17.00,00:06:36,0,$0.00
00,desktop,25,Starkville,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,New York,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Memphis,10,1,0.00%,2.00,00:00:11,0,$0.00
00,desktop,25,Austin,10,1,0.00%,10.00,00:08:28,0,$0.00
00,desktop,25,Denton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Frisco,10,1,0.00%,10.00,00:05:36,0,$0.00
00,desktop,25,Garland,10,1,0.00%,3.00,00:00:39,0,$0.00
00,desktop,25,San Antonio,10,1,0.00%,26.00,00:18:14,0,$0.00
00,desktop,25,Evesham Township,10,1,0.00%,4.00,00:00:46,0,$0.00
00,desktop,25,Gulf Gate Estates,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Hillcrest Heights,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,25,Pace,10,1,0.00%,8.00,00:04:01,0,$0.00
00,desktop,25,Athens,10,1,0.00%,3.00,00:01:08,0,$0.00
00,desktop,26,Canberra,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Edmonton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Kitchener,10,1,0.00%,7.00,00:07:15,0,$0.00
00,desktop,26,Yverdon-les-Bains,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Karvina,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Leeds,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Monterotondo,10,1,0.00%,2.00,00:00:17,0,$0.00
00,desktop,26,Zwolle,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Auckland,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Islamabad,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Molndal,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Mesa,10,1,0.00%,6.00,00:02:32,0,$0.00
00,desktop,26,Daly City,10,1,0.00%,7.00,00:07:25,0,$0.00
00,desktop,26,Los Angeles,10,1,0.00%,3.00,00:00:10,0,$0.00
00,desktop,26,Modesto,10,1,0.00%,4.00,00:03:43,0,$0.00
00,desktop,26,Pasadena,10,1,0.00%,3.00,00:00:37,0,$0.00
00,desktop,26,San Mateo,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Torrance,10,1,0.00%,3.00,00:00:47,0,$0.00
00,desktop,26,Yucaipa,10,1,0.00%,3.00,00:00:36,0,$0.00
00,desktop,26,Dover,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Boston,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Manchester-by-the-Sea,10,1,0.00%,3.00,00:00:37,0,$0.00
00,desktop,26,Eastchester,10,1,0.00%,12.00,00:01:56,0,$0.00
00,desktop,26,McMinnville,10,1,0.00%,5.00,00:00:53,0,$0.00
00,desktop,26,Erie,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,26,Harrisburg,10,1,0.00%,11.00,00:14:41,0,$0.00
00,desktop,26,Austin,10,1,0.00%,2.00,00:00:45,0,$0.00
00,desktop,26,Falls Church,10,1,0.00%,13.00,00:09:48,0,$0.00
00,desktop,26,Kent,10,1,0.00%,8.00,00:01:12,0,$0.00
00,desktop,26,Ho Chi Minh City,10,1,0.00%,13.00,00:12:02,0,$0.00
00,desktop,26,Bellwood,10,1,0.00%,6.00,00:10:13,0,$0.00
00,desktop,26,Hoover,10,1,0.00%,6.00,00:01:26,0,$0.00
00,desktop,26,Athens,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Edmonton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Abbotsford,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,North Vancouver,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Cambridge,10,1,0.00%,1.00,00:13:05,0,$0.00
00,desktop,27,Berlin,10,1,0.00%,2.00,00:00:30,0,$0.00
00,desktop,27,Hanau,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Helsinki,10,1,0.00%,2.00,00:00:21,0,$0.00
00,desktop,27,Epsom,10,1,0.00%,3.00,00:04:28,0,$0.00
00,desktop,27,Jakarta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Nairobi,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Singapore,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Big Bear,10,1,0.00%,3.00,00:01:39,0,$0.00
00,desktop,27,Castro Valley,10,1,0.00%,3.00,00:01:34,0,$0.00
00,desktop,27,Daly City,10,1,0.00%,5.00,00:00:51,0,$0.00
00,desktop,27,Roseville,10,1,0.00%,8.00,00:17:34,0,$0.00
00,desktop,27,Santa Clara,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Breckenridge,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Cape Coral,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Tucker,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Woodstock,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Lexington Park,10,1,0.00%,7.00,00:13:02,0,$0.00
00,desktop,27,Cleveland,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Medford,10,1,0.00%,2.00,00:05:53,0,$0.00
00,desktop,27,Bedford,10,1,0.00%,3.00,00:00:49,0,$0.00
00,desktop,27,Houston,10,1,0.00%,2.00,00:00:20,0,$0.00
00,desktop,27,Pullman,10,1,0.00%,9.00,00:05:58,0,$0.00
00,desktop,27,Spokane,10,1,0.00%,3.00,00:00:19,0,$0.00
00,desktop,27,Yelm,10,1,0.00%,22.00,00:19:34,0,$0.00
00,desktop,27,Evesham Township,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Sandy Springs,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,27,Pontianak,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Gold Coast,10,1,0.00%,9.00,00:07:56,0,$0.00
00,desktop,28,Hamilton,10,1,0.00%,5.00,00:04:30,0,$0.00
00,desktop,28,Copenhagen,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Lagos,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Baguio,10,1,0.00%,1.00,00:12:59,0,$0.00
00,desktop,28,Tuscaloosa,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Cypress,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Davis,10,1,0.00%,54.00,00:19:37,1,$191.97
00,desktop,28,Kapolei,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Lake Forest,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Mattoon,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Wichita,10,1,0.00%,6.00,00:00:42,0,$0.00
00,desktop,28,Kearney,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,New York,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,28,Ashburn,10,1,0.00%,3.00,00:00:32,0,$0.00
00,desktop,28,Virginia Beach,10,1,0.00%,3.00,00:01:07,0,$0.00
00,desktop,28,Seattle,10,1,0.00%,3.00,00:01:53,0,$0.00
00,desktop,28,Valencia,10,1,0.00%,6.00,00:02:50,0,$0.00
00,desktop,29,(not set),10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Zenica,10,1,0.00%,7.00,00:00:16,0,$0.00
00,desktop,29,Cranbrook,10,1,0.00%,6.00,00:03:58,0,$0.00
00,desktop,29,Surrey,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Levis,10,1,0.00%,9.00,00:03:07,0,$0.00
00,desktop,29,Prague,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Bradford,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Manchester,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Jakarta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Abbottabad,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Rawalpindi,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Pasig,10,1,0.00%,3.00,00:02:01,0,$0.00
00,desktop,29,Arcata,10,1,0.00%,2.00,00:09:42,0,$0.00
00,desktop,29,Burbank,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Placerville,10,1,0.00%,11.00,00:02:41,0,$0.00
00,desktop,29,Jacksonville,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Thonotosassa,10,1,0.00%,5.00,00:10:42,0,$0.00
00,desktop,29,Carbondale,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Schaumburg,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Franklin,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Shelbyville,10,1,0.00%,9.00,00:03:54,0,$0.00
00,desktop,29,Derby,10,1,0.00%,13.00,00:06:10,1,$19.97
00,desktop,29,Pittsfield,10,1,0.00%,5.00,00:03:35,0,$0.00
00,desktop,29,Gaylord,10,1,0.00%,12.00,02:34:32,0,$0.00
00,desktop,29,Bismarck,10,1,0.00%,16.00,00:45:53,0,$0.00
00,desktop,29,New York,10,1,0.00%,3.00,00:00:34,0,$0.00
00,desktop,29,Marion,10,1,0.00%,23.00,00:23:18,0,$0.00
00,desktop,29,Stillwater,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Columbia,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Converse,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Petersburg,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Milton,10,1,0.00%,2.00,00:00:05,0,$0.00
00,desktop,29,Engelskirchen,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,29,Totana,10,1,0.00%,3.00,00:04:38,0,$0.00
00,desktop,29,Prunedale,10,1,0.00%,4.00,00:17:32,0,$0.00
00,desktop,29,Hat Yai,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,(not set),10,1,0.00%,4.00,00:01:52,1,$592.69
00,desktop,30,Melbourne,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Ruse,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Brampton,10,1,0.00%,9.00,00:04:56,0,$0.00
00,desktop,30,London,10,1,0.00%,2.00,00:05:39,0,$0.00
00,desktop,30,Leppavirta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Paris,10,1,0.00%,4.00,00:03:36,0,$0.00
00,desktop,30,Tel Aviv-Yafo,10,1,0.00%,2.00,00:00:20,0,$0.00
00,desktop,30,Wellington,10,1,0.00%,5.00,00:00:58,0,$0.00
00,desktop,30,Lahore,10,1,0.00%,4.00,00:00:57,0,$0.00
00,desktop,30,Davao City,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Estoril,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Kiev,10,1,0.00%,2.00,00:00:27,0,$0.00
00,desktop,30,Tempe,10,1,0.00%,17.00,00:15:28,0,$0.00
00,desktop,30,Chula Vista,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Santa Ana,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Santa Barbara,10,1,0.00%,4.00,00:02:30,0,$0.00
00,desktop,30,Santa Maria,10,1,0.00%,13.00,00:07:18,0,$0.00
00,desktop,30,Whittier,10,1,0.00%,8.00,00:24:46,0,$0.00
00,desktop,30,Yuba City,10,1,0.00%,6.00,00:03:52,0,$0.00
00,desktop,30,Dallas,10,1,0.00%,14.00,00:08:03,0,$0.00
00,desktop,30,Kaunakakai,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Kansas City,10,1,0.00%,3.00,00:01:33,0,$0.00
00,desktop,30,Albuquerque,10,1,0.00%,3.00,00:01:26,0,$0.00
00,desktop,30,North Las Vegas,10,1,0.00%,10.00,00:09:21,0,$0.00
00,desktop,30,New York,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,30,Carrollton,10,1,0.00%,3.00,00:02:55,0,$0.00
00,desktop,30,Floyd,10,1,0.00%,4.00,00:02:04,0,$0.00
00,desktop,30,Pushkin,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Adelaide,10,1,0.00%,2.00,00:01:30,0,$0.00
00,desktop,31,Varna,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Vancouver,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Victoria,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Strovolos,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Gelsenkirchen,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Giza,10,1,0.00%,2.00,00:01:17,0,$0.00
00,desktop,31,Vilanova i la Geltru,10,1,0.00%,6.00,00:01:33,0,$0.00
00,desktop,31,London,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Luton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Jakarta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Kiev,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Gilbert,10,1,0.00%,9.00,00:07:40,0,$0.00
00,desktop,31,Phoenix,10,1,0.00%,20.00,00:13:22,0,$0.00
00,desktop,31,Sahuarita,10,1,0.00%,6.00,00:01:50,0,$0.00
00,desktop,31,Tucson,10,1,0.00%,15.00,01:17:20,0,$0.00
00,desktop,31,Chico,10,1,0.00%,2.00,00:00:16,0,$0.00
00,desktop,31,La Mesa,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Los Angeles,10,1,0.00%,2.00,00:00:07,0,$0.00
00,desktop,31,Oakland,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,San Mateo,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Augusta,10,1,0.00%,2.00,00:03:56,0,$0.00
00,desktop,31,Waipahu,10,1,0.00%,6.00,00:04:35,0,$0.00
00,desktop,31,Pocatello,10,1,0.00%,7.00,00:02:41,0,$0.00
00,desktop,31,Evanston,10,1,0.00%,9.00,00:06:05,0,$0.00
00,desktop,31,Erlanger,10,1,0.00%,12.00,00:05:22,0,$0.00
00,desktop,31,Troy,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Lincoln,10,1,0.00%,3.00,00:01:50,0,$0.00
00,desktop,31,Bellingham,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Moses Lake,10,1,0.00%,9.00,00:06:14,0,$0.00
00,desktop,31,Olympia,10,1,0.00%,4.00,00:03:37,0,$0.00
00,desktop,31,Osteroy,10,1,0.00%,28.00,00:30:49,0,$0.00
00,desktop,31,Skien,10,1,100.00%,1.00,00:00:00,0,$0.00
00,desktop,31,Oakdale,10,1,0.00%,11.00,00:06:42,0,$0.00
00,desktop,31,San Tan Valley,10,1,0.00%,7.00,00:01:43,0,$0.00
00,desktop,31,Kuta,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Dubai,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Rockhampton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Adelaide,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Coquitlam,10,1,0.00%,3.00,00:03:03,0,$0.00
00,mobile,01,Powell River,10,1,0.00%,4.00,00:03:36,0,$0.00
00,mobile,01,Moose Jaw,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Santiago,10,1,0.00%,5.00,00:01:01,0,$0.00
00,mobile,01,Nuremberg,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Unterhaching,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,London,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Slough,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Southend-on-Sea,10,1,0.00%,18.00,00:09:07,0,$0.00
00,mobile,01,Surabaya,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Clonmel,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Baghdad,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Florence,10,1,0.00%,2.00,00:00:29,0,$0.00
00,mobile,01,Kingston,10,1,0.00%,3.00,00:00:28,0,$0.00
00,mobile,01,Sagamihara,10,1,0.00%,4.00,00:02:22,0,$0.00
00,mobile,01,Singapore,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Bangkok,10,1,0.00%,3.00,00:00:28,0,$0.00
00,mobile,01,Istanbul,10,1,0.00%,2.00,00:00:18,0,$0.00
00,mobile,01,Wetumpka,10,1,0.00%,8.00,00:02:11,0,$0.00
00,mobile,01,Gilbert,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Tucson,10,1,0.00%,13.00,00:05:10,0,$0.00
00,mobile,01,Alhambra,10,1,0.00%,4.00,00:01:22,0,$0.00
00,mobile,01,Bakersfield,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Burlingame,10,1,0.00%,4.00,00:01:52,0,$0.00
00,mobile,01,Camarillo,10,1,0.00%,3.00,00:00:35,0,$0.00
00,mobile,01,Carlsbad,10,1,0.00%,5.00,00:09:05,0,$0.00
00,mobile,01,Carson,10,1,0.00%,5.00,00:02:50,0,$0.00
00,mobile,01,Ceres,10,1,0.00%,2.00,00:00:08,0,$0.00
00,mobile,01,Chula Vista,10,1,0.00%,3.00,00:00:25,0,$0.00
00,mobile,01,Clovis,10,1,0.00%,3.00,00:02:17,0,$0.00
00,mobile,01,Daly City,10,1,0.00%,2.00,00:00:35,0,$0.00
00,mobile,01,Elk Grove,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Huntington Beach,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Lake Arrowhead,10,1,0.00%,7.00,00:03:32,0,$0.00
00,mobile,01,Lakewood,10,1,0.00%,18.00,00:11:06,0,$0.00
00,mobile,01,Modesto,10,1,0.00%,2.00,00:01:06,0,$0.00
00,mobile,01,Rancho Cordova,10,1,0.00%,3.00,00:00:39,0,$0.00
00,mobile,01,Riverside,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,San Diego,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Victorville,10,1,0.00%,17.00,00:03:49,1,$77.00
00,mobile,01,Westminster,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Florissant,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Washington,10,1,0.00%,11.00,00:08:34,0,$0.00
00,mobile,01,Apopka,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Casselberry,10,1,0.00%,2.00,00:00:44,0,$0.00
00,mobile,01,Atlanta,10,1,0.00%,9.00,00:11:20,0,$0.00
00,mobile,01,Dacula,10,1,0.00%,6.00,00:00:53,0,$0.00
00,mobile,01,Burlington,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Berwyn,10,1,0.00%,9.00,00:05:47,0,$0.00
00,mobile,01,Edwardsville,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Brownsburg,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Evansville,10,1,0.00%,3.00,00:01:42,0,$0.00
00,mobile,01,McCordsville,10,1,0.00%,17.00,00:59:47,0,$0.00
00,mobile,01,Louisville,10,1,0.00%,7.00,00:03:00,0,$0.00
00,mobile,01,Mayfield,10,1,0.00%,3.00,00:00:42,0,$0.00
00,mobile,01,Slidell,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Baltimore,10,1,0.00%,3.00,00:00:27,0,$0.00
00,mobile,01,Pasadena,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Ann Arbor,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Roseville,10,1,0.00%,2.00,00:00:17,0,$0.00
00,mobile,01,Sanford,10,1,0.00%,3.00,00:00:18,0,$0.00
00,mobile,01,Traverse City,10,1,0.00%,4.00,00:02:59,0,$0.00
00,mobile,01,Troy,10,1,0.00%,9.00,00:10:04,0,$0.00
00,mobile,01,Minneapolis,10,1,0.00%,8.00,00:05:53,0,$0.00
00,mobile,01,Biloxi,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Greensboro,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Greenville,10,1,0.00%,9.00,00:09:04,1,$89.97
00,mobile,01,Raleigh,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Salisbury,10,1,0.00%,4.00,00:04:43,0,$0.00
00,mobile,01,Omaha,10,1,0.00%,2.00,00:00:07,0,$0.00
00,mobile,01,Clifton,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Irvington,10,1,0.00%,6.00,00:00:35,0,$0.00
00,mobile,01,Jersey City,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Weehawken,10,1,0.00%,3.00,00:00:10,0,$0.00
00,mobile,01,Albuquerque,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Dunkirk,10,1,0.00%,2.00,00:00:27,0,$0.00
00,mobile,01,Jefferson Valley-Yorktown,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Niagara Falls,10,1,100.00%,1.00,00:00:00,0,$0.00
00,mobile,01,Springfield,10,1,100.00%,1.00,00:00:00,0,$0.00
